username,black,darkGrey,deepGrey,mediumGrey,lightGrey,white,beige,peach,brown,chocolate,rust,orange,yellow,pastelYellow,lime,green,darkGreen,forest,darkTeal,lightTeal,aqua,azure,blue,navy,purple,mauve,magenta,pink,watermelon,red,rose,maroon,darkChocolate,darkPurple
Anonymoose@feddit.de,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,3,0,0
theamazing0@discuss.tchncs.de,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrugal@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,50,0,0,0,0,0,0
IYeetKids@reddthat.com,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0
pelotron@midwest.social,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vinceman@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,1,0,0,0,7,0,0,0,0,0,0
HappyFrog@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,16,0,0,0,0,0,0
quantenzitrone@feddit.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,44,0,0,0,0,0,0,0,0,0,0,0
lauthals@feddit.de,11,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
qwarta_l@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0
ssalovaa@lemmy.world,4,2,1,0,15,5,0,0,0,0,0,4,5,0,0,0,0,0,0,0,15,2,2,0,0,1,0,0,0,0,0,0,0,0
SpecGeo@lemmy.world,0,0,0,0,7,2,0,0,5,0,11,3,6,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,11,2,0,0,0
tubiq@lemmy.today,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,10,0,0,0,0
snax420@lemmy.world,0,0,18,26,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
dekatron@lemmy.fmhy.net,18,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,17,0,0,0,0
aranea@lemmy.blahaj.zone,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,36,0,0,0,0,0,0
AtHeartEngineer@lemmy.world,36,0,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moonleay@etaorion.org,23,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,12,0,0
Dyggvi@compuverse.uk,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
erranto@lemmy.world,0,0,0,0,0,4,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,2,2,0,0,0,0,0,0,29,0,0,0,0
bz2486@lemmy.world,0,0,0,0,0,2,0,0,0,0,0,0,38,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
monsterpiece42@reddthat.com,0,0,12,10,7,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheSpookiestUser@lemmy.world,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0,0,0,0
pupa@lemmy.today,3,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,10,0,0,0,0
MelodicBeam@lemmy.world,0,0,0,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,10,0,6,0,3,0,14,0,0,3,0,5,0,0,0,0
tippamytongue@lemmy.world,3,0,0,0,0,0,0,15,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Bludd3@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,33,0,0,0,0
dire_rhea@lemmy.blahaj.zone,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0
Rhabuko@feddit.de,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,5,0,0,0,0
Lost@lemmy.zip,28,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0
Rezback@lemmy.world,47,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruffsl@programming.dev,11,1,2,0,0,0,2,3,6,6,4,7,0,1,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0
slyme@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sqw@lemmy.sdf.org,11,12,15,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HomerAtTheBat@lemmy.world,1,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0
refugee_pirate@lemm.ee,44,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
toastedenough@lemmy.ml,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,16,0,5,4,0,0,7,0,7,0,0,0,0,7,1,0,0,0
endomorph@feddit.de,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AnxiousDuck@lemmy.blahaj.zone,0,0,0,0,0,7,0,0,0,0,10,5,1,0,0,0,2,0,0,0,0,13,5,0,5,0,0,0,0,2,0,0,0,0
IAmAPeach@lemmy.world,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,22,0,0,0,0,0,0
Ericskiff@beehaw.org,2,11,0,0,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kastelt@lemmy.blahaj.zone,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quat@lemmy.sdfeu.org,10,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,11,1,7,0,0,0,0,13,0,0,0,0
Latuga17@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,24,19,2,0,0,0,0,0,1,0,0,0,0
lokiposter@toast.ooo,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
GRRRRR@lemmy.world,9,6,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0
puchaczyk@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
prumbles@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
RandomVideos@programming.dev,0,33,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,3,0,0,0,0
rasensprenger@feddit.de,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
MetaDoggo@lemmy.world,38,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
theffabot@reddthat.com,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,13,0,0,0,0
SlyFox@toast.ooo,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,13,0,0,0,0
girsaysdoom@sh.itjust.works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,7,0,2,0,0,0,0,0,0
Benot@monyet.cc,42,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CandyMeow@lemmy.world,0,0,0,0,7,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YetiHafen@feddit.de,34,6,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narc082@aussie.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,32,0,0,0,0
ClassyAmoeba@ttrpg.network,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,18,0,0,0
Zard@discuss.tchncs.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
syrelash@lemmy.world,0,0,0,0,0,0,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0
CameronDev@programming.dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,24,0,0,0,0
henrywong327@lemmy.ml,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Stumblinbear@pawb.social,2,0,5,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,3,0,0,0,0
lanadelgay@lemmynsfw.com,39,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laser@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,37,0,0,0,0
jeena@jemmy.jeena.net,8,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0
Theognephie@lemmy.world,12,10,2,0,0,2,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Yondan@feddit.de,8,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
DaveDavesen@feddit.de,16,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
w2qw@aussie.zone,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,17,0,0,0,0
Staz@lemmy.world,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h3wastooshort@lemmy.blahaj.zone,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BurningCat@feddit.de,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hstde@feddit.de,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0
corvus@lemmy.zip,0,0,0,0,0,4,4,0,1,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
zaine00@lemmy.world,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
BeAware@lemmy.world,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pizzaiolo@slrpnk.net,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
urzu_se7en@lemmy.world,14,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
greg@lemmy.ca,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0
GasMaskedLunatic@lemmy.fmhy.net,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
qwrox@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
DMNC1998@lemmy.world,25,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0
danpcz@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
AlbigensianGhoul@lemmygrad.ml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0
reelay@lemmy.world,6,0,1,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,6,0,3,0,0,1,0,0,0,7,0,0,0,0
Mixel@feddit.de,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,4,0,0
Boeschmann@feddit.de,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
hikarulsi@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
russjr08@outpost.zeuslink.net,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0
phillipo6@feddit.de,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0
suodrazah@lemmy.world,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,1,22,0,0,0,0
LesMotsBalaises@lemmy.ca,0,33,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flute@lemmynsfw.com,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,28,0,0,0,0
cyde@lemmy.world,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Periwinkledot@lemmy.world,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SeeStars@lemmy.world,31,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
auro@lemmy.world,15,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Pnda@lemmy.world,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
dadam@beehaw.org,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,15,0,0,0,0
_Frog@feddit.ch,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GigaWerts@lemmy.eco.br,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
magmaus3@szmer.info,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0
patryk3211@sh.itjust.works,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0
mesamunefire@lemmy.world,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,11,11,0,0,0,0
Sarmale@lemmy.zip,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0
mvirts@lemmy.world,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,9,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
J_C___@lemmy.place,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0
JackLotus@toast.ooo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,1,0,0,0,0
biosfood@programming.dev,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necrxfagivs@lemmy.world,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omma@discuss.tchncs.de,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,10,0,0,0,0
5redie8@sh.itjust.works,16,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0
peanut_boy@lemmy.world,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pietrasagh@lemmy.world,6,0,0,0,6,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0,0,0
wienerschnitzel@feddit.de,6,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0
RoseTwiddler@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,23,0,0,0,0,0,0
House5@lemmy.ca,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_danny@lemmy.ml,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Leftings@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0,0,0,0,0,0
prince_equis_49@feddit.nl,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yendor@reddthat.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0
257m@lemmy.world,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,6,2,0,0,0,0
Feathercrown@lemmy.world,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,7,1,0,0,0,6,2,0,0,0,0,5,0,0,0,0,0,0
Yonrak@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
floppy@rabbitea.rs,1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0
randint@lemm.ee,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0
Iliketoast@sh.itjust.works,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
maxy@lemmy.blahaj.zone,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,14,0,0,0,0
jellyworm@toast.ooo,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
depreciated_cost@lemmy.ml,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indomara@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SkidFace@lemmy.world,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danifold@sh.itjust.works,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ijeff@lemmy.world,15,0,0,1,5,1,0,0,0,0,1,0,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dinosara@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herbinator@feddit.de,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2014mu69@programming.dev,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,19,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
Thedogspaw@midwest.social,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,13,1,0,0,0
ShovelLiz@lemmy.zip,0,0,0,0,0,0,0,0,0,0,0,28,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fer0n@lemm.ee,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,0,0,0,0
Gaudi@lemmy.ca,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StormDasher@toast.ooo,0,0,0,0,13,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0
sepiroth154@feddit.nl,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0
there1snospoon@ttrpg.network,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,1,0,0,0,0,0,0
catsunrisesaltcarrot@lemmy.world,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
atewithouttable@sh.itjust.works,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
astrarenae@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,8,0,0,0,0,0,0
marsokod@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,12,0,0,0,0
TroubledVegan@lemmy.world,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SirXer6xes@lemmy.world,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Majora@lemmy.ml,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Dlofoshow@lemmy.world,0,0,0,0,0,2,0,0,1,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BurritoBooster@feddit.de,13,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Vector@lemmy.world,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Hydro@lemmy.world,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0
macacoprego@lemmy.eco.br,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
monsdar@feddit.de,3,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sterile_Technique@lemmy.world,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0
CoffeeDev@lemmy.studio,0,0,0,0,0,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wiltur@jlai.lu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,22,0,0,0,0
Anahkiasen@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,0
Cacktus@feddit.de,4,3,1,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pixl_xip@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
ymalki@lemmy.ml,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0
Cr0ssley@toast.ooo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,2,9,0,2,0,0,0,0,0,0
hydrox@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
rufusloacker@feddit.it,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0
